scenarioId,groupName,resourceType,componentTitle,fieldKey,editorControl,fieldSemantics,verifiedLayers,outcome,notes
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/testimonial,Testimonial,photo,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/testimonial,Testimonial,quote,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/client-list,Client List,clients,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/client-list,Client List,title,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/media-contact,Media Contact,name,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/media-contact,Media Contact,phone,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/media-contact,Media Contact,title,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/chat-widget,Chat Widget,provider,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/chat-widget,Chat Widget,routingRule,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/chat-widget,Chat Widget,title,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/virtual-assistant,Virtual Assistant,fallbackContact,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/virtual-assistant,Virtual Assistant,title,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/virtual-assistant,Virtual Assistant,welcomeMessage,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-share,Social Share,networks,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-share,Social Share,shareUrl,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-share,Social Share,title,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-follow,Social Follow,profiles,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-follow,Social Follow,title,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-feed,Social Feed,postCount,number,scalar,ui,PASS,control number present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-feed,Social Feed,sourceHandle,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-feed,Social Feed,title,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/instagram-gallery,Instagram Gallery,linkToPost,toggle,scalar,ui,PASS,control toggle present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/instagram-gallery,Instagram Gallery,postCount,number,scalar,ui,PASS,control number present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/instagram-gallery,Instagram Gallery,title,text,scalar,ui,PASS,control text present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/linkedin-feed,LinkedIn Feed,postCount,number,scalar,ui,PASS,control number present
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/linkedin-feed,LinkedIn Feed,title,text,scalar,ui,PASS,control text present
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/workshop-card,Workshop Card,cta,structured,object,author-api,PASS,object value survived the editor save unchanged
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/training-schedule,Training Schedule,sessions,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/event-card-alt,Event Card Alt,cta,structured,object,author-api,PASS,object value survived the editor save unchanged
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/event-card-alt,Event Card Alt,items,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/community-event-card,Community Event Card,cta,structured,object,author-api,PASS,object value survived the editor save unchanged
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/menu-card,Menu Card,dietaryTags,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/menu-card,Menu Card,image,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/menu-list,Menu List,categories,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/contact-card,Contact Card,photo,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/team-member-profile,Team Member Profile,photo,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/team-member-profile,Team Member Profile,socialLinks,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/author-bio,Author Bio,photo,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/testimonial,Testimonial,photo,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/client-list,Client List,clients,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-share,Social Share,networks,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-follow,Social Follow,profiles,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/workshop-card,Workshop Card,instructor,text,reference,rendered,PASS,authored reference rendered as a link: /tut-usa/home?obj=reb26-1787514449908-b17-0
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/menu-card,Menu Card,image,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/36288a8a9aa0d96f-ab6axubhv0oogn4ar3ak8ictbzbyrb-3pcz9ufn-fbr557vw.png
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/contact-card,Contact Card,photo,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/3c27e001edfef366-ab6axuddplbaq3crj-sopniyugyxlrugxz39-awfcrpqaik9.png
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/team-member-profile,Team Member Profile,photo,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/3dbb173ded1c28e9-ab6axuczxu8mwrei4lg25i8taljzbhwypnxy9-usibvvhois.png
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/author-bio,Author Bio,photo,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/3dc15528b561aeae-ab6axuakgvbecvl8yoqtttcvih4lstfew5hqxmwqty6z8b8z.png
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/testimonial,Testimonial,photo,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/3e771b432244b606-ab6axuaw-tskijk59vz1cpljbh6bbyyz6f-0by8cuug5p6wv.png
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/workshop-card,Workshop Card,dateTime,text,scalar,ui author-api headless graphql rendered rendered-reference preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-0 dateTime"" through the text control"
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/workshop-card,Workshop Card,instructor,text,reference,ui author-api headless graphql rendered rendered-reference preview publish,PASS,"authored ""/tut-usa/home?ref=reb26-1787514449908-b17-0"" through the text control"
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/training-schedule,Training Schedule,registerUrl,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-1 registerUrl"" through the text control"
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/event-card-alt,Event Card Alt,layout,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-2 layout"" through the text control"
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/community-event-card,Community Event Card,dateTime,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-3 dateTime"" through the text control"
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/expo-booth-info,Expo Booth Info,boothNumber,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-4 boothNumber"" through the text control"
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/menu-card,Menu Card,itemName,text,scalar,ui author-api headless graphql rendered rendered-asset preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-5 itemName"" through the text control"
S2.17,"Events, Booking, Travel & Hospitality",tut-usa/events-booking-travel-hospitality/menu-list,Menu List,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-6 title"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/contact-card,Contact Card,email,text,scalar,ui author-api headless graphql rendered rendered-asset preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-7 email"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/team-member-profile,Team Member Profile,bio,text,scalar,ui author-api headless graphql rendered rendered-asset preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-8 bio"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/author-bio,Author Bio,bio,text,scalar,ui author-api headless graphql rendered rendered-asset preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-9 bio"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/testimonial,Testimonial,company,text,scalar,ui author-api headless graphql rendered rendered-asset preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-10 company"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/client-list,Client List,sortOrder,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-11 sortOrder"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/media-contact,Media Contact,email,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-12 email"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/chat-widget,Chat Widget,offlineMessage,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-13 offlineMessage"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/virtual-assistant,Virtual Assistant,botEndpoint,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-14 botEndpoint"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-share,Social Share,shareText,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-15 shareText"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-follow,Social Follow,iconStyle,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-16 iconStyle"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/social-feed,Social Feed,network,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-17 network"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/instagram-gallery,Instagram Gallery,feedSource,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-18 feedSource"" through the text control"
S2.17,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/linkedin-feed,LinkedIn Feed,companyPage,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b17-19 companyPage"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/x-feed,X Feed,excludeReplies,toggle,scalar,ui,PASS,control toggle present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/x-feed,X Feed,postCount,number,scalar,ui,PASS,control number present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/x-feed,X Feed,title,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/trust-badges,Trust Badges,badges,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/trust-badges,Trust Badges,captions,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/certification-list,Certification List,certifications,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/certification-list,Certification List,showExpiration,toggle,scalar,ui,PASS,control toggle present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/award-showcase,Award Showcase,awards,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/award-showcase,Award Showcase,title,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-showcase,Partner Showcase,cta,structured,object,ui,PASS,object field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-showcase,Partner Showcase,partners,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-detail,Partner Detail,logo,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-detail,Partner Detail,summary,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-detail,Partner Detail,website,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-forum-teaser,Community Forum Teaser,cta,structured,object,ui,PASS,object field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-forum-teaser,Community Forum Teaser,description,textarea,scalar,ui,PASS,control textarea present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-forum-teaser,Community Forum Teaser,stats,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/discussion-thread-preview,Discussion Thread Preview,showReplyCount,toggle,scalar,ui,PASS,control toggle present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/discussion-thread-preview,Discussion Thread Preview,threads,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/comments,Comments,moderationEnabled,toggle,scalar,ui,PASS,control toggle present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/comments,Comments,sortOrder,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/comments,Comments,title,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/user-generated-gallery,User Generated Gallery,items,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/user-generated-gallery,User Generated Gallery,submissionUrl,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/user-generated-gallery,User Generated Gallery,title,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-spotlight,Community Spotlight,cta,structured,object,ui,PASS,object field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-spotlight,Community Spotlight,photo,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/donor-wall,Donor Wall,donors,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/donor-wall,Donor Wall,groupByLevel,toggle,scalar,ui,PASS,control toggle present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/mentor-profile,Mentor Profile,expertise,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/mentor-profile,Mentor Profile,name,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/mentor-profile,Mentor Profile,photo,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/mentor-profile,Mentor Profile,role,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/champion-story,Champion Story,cta,structured,object,ui,PASS,object field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/vote-card,Vote Card,description,textarea,scalar,ui,PASS,control textarea present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/vote-card,Vote Card,title,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/vote-card,Vote Card,voteCount,number,scalar,ui,PASS,control number present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-finder,Partner Finder,filters,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-finder,Partner Finder,mapEnabled,toggle,scalar,ui,PASS,control toggle present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-finder,Partner Finder,title,text,scalar,ui,PASS,control text present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-tier-badge,Partner Tier Badge,description,textarea,scalar,ui,PASS,control textarea present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-tier-badge,Partner Tier Badge,icon,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/profile-card,Profile Card,cta,structured,object,ui,PASS,object field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/profile-card,Profile Card,description,textarea,scalar,ui,PASS,control textarea present
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/profile-card,Profile Card,items,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/profile-card,Profile Card,title,text,scalar,ui,PASS,control text present
S2.18,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/investor-metric,Investor Metric,period,text,scalar,ui,PASS,control text present
S2.18,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/investor-metric,Investor Metric,trend,text,scalar,ui,PASS,control text present
S2.18,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/investor-metric,Investor Metric,value,text,scalar,ui,PASS,control text present
S2.18,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/financial-table,Financial Table,columns,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/financial-table,Financial Table,downloadCsv,toggle,scalar,ui,PASS,control toggle present
S2.18,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/financial-table,Financial Table,rows,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/trust-badges,Trust Badges,badges,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/trust-badges,Trust Badges,captions,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/certification-list,Certification List,certifications,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/award-showcase,Award Showcase,awards,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-showcase,Partner Showcase,cta,structured,object,author-api,PASS,object value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-showcase,Partner Showcase,partners,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-detail,Partner Detail,logo,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-forum-teaser,Community Forum Teaser,cta,structured,object,author-api,PASS,object value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-forum-teaser,Community Forum Teaser,stats,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/discussion-thread-preview,Discussion Thread Preview,threads,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/user-generated-gallery,User Generated Gallery,items,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-spotlight,Community Spotlight,cta,structured,object,author-api,PASS,object value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-spotlight,Community Spotlight,photo,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/donor-wall,Donor Wall,donors,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/mentor-profile,Mentor Profile,expertise,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/mentor-profile,Mentor Profile,photo,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/champion-story,Champion Story,cta,structured,object,author-api,PASS,object value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-finder,Partner Finder,filters,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-tier-badge,Partner Tier Badge,icon,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/profile-card,Profile Card,cta,structured,object,author-api,PASS,object value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/profile-card,Profile Card,items,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/financial-table,Financial Table,columns,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Brand, Corporate, Investor & Governance",tut-usa/brand-corporate-investor-governance/financial-table,Financial Table,rows,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-detail,Partner Detail,logo,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/57842e3aa2214c12-ab6axudqj78i-hchlovzt8msscx-elxwrzr3xeyr0u98zghv.png
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/community-spotlight,Community Spotlight,photo,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/5eb9c10d6f139c1c-ab6axubc8tzpt6ua2vglbex6miba7stpdk0a4v0ccjmrp6qd.png
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/mentor-profile,Mentor Profile,photo,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/60544cff6933ca48-ab6axud5tfmigqbhp2jdznsu92z4qvgjzfybmsanpb-tc3xk.png
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/champion-story,Champion Story,person,text,reference,rendered,PASS,authored reference rendered as a link: /tut-usa/home?obj=reb26-1787514449908-b18-13
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-tier-badge,Partner Tier Badge,icon,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/64e1a2f4d517a7f3-ab6axuafl6-4dfxjarns8xxpd6vo3rk1t7ja0nlakngmcj1j.png
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/x-feed,X Feed,handle,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-0 handle"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/trust-badges,Trust Badges,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-1 title"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/certification-list,Certification List,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-2 title"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/award-showcase,Award Showcase,layout,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-3 layout"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-showcase,Partner Showcase,title,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b18-4 title"" through the text control"
S2.18,"Community, Social Proof & Engagement",tut-usa/community-social-proof-engagement/partner-detail,Partner Detail,offeringDetails,text,richtext,ui author-api headless graphql rendered rendered-asset preview publish,PASS,"authored ""<em>REB26 reb26-1787514449908-b18-5 rich</em>"" through the text control"
